x,y
"101,21226,5436,8198,7752,2023,1036,4942,1005,1011,102,0,0,0,0",0
"101,2049,26422,2430,5030,5537,2038,2521,2062,4254,102,0,0,0,0",1
"101,2049,27994,1998,3737,102,0,0,0,0,0,0,0,0,0",1
"101,2003,1996,4066,1997,2659,1011,3694,2852,11012,2008,2788,3632,3442,102",0
"101,6157,1005,1055,4773,1997,23873,102,0,0,0,0,0,0,0",1
"101,1996,2300,21197,5999,5896,22088,5910,4895,7507,17724,11143,1997,28072,102",0
"101,2089,5262,2031,2633,4793,2627,2010,3539,1012,1012,1012,1998,1010,102",0
"101,1005,1055,10473,1998,2087,7244,3185,1997,3522,2086,102,0,0,0",1
"101,8053,8052,3014,102,0,0,0,0,0,0,0,0,0,0",1
"101,1996,9273,1998,8072,102,0,0,0,0,0,0,0,0,0",1
"101,2038,1037,2843,1997,11084,102,0,0,0,0,0,0,0,0",1
"101,3903,24759,12474,2075,102,0,0,0,0,0,0,0,0,0",1
"101,1996,2143,4150,2019,10827,5165,1010,102,0,0,0,0,0,0",1
"101,2061,15594,1998,21791,1999,2028,6270,2693,102,0,0,0,0,0",1
"101,2046,1036,2019,18988,6925,1997,7691,5058,1999,1996,2540,1011,9836,102",1
"101,12520,1010,6114,1998,1996,9824,1997,2331,102,0,0,0,0,0",0
"101,1999,2090,1996,13580,28465,1010,1996,5889,11867,5833,26316,7982,2055,102",1
"101,6773,1011,2011,1011,3616,102,0,0,0,0,0,0,0,0",0
"101,6051,1012,1012,1012,2021,102,0,0,0,0,0,0,0,0",0
"101,2022,12580,4211,2094,2011,2049,3395,1998,2145,2265,8990,2053,4824,102",0
"101,2041,1997,2839,1998,11177,2135,102,0,0,0,0,0,0,0",0
"101,2146,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,1996,15594,15563,102,0,0,0,0,0,0,0,0,0,0",1
"101,8704,2000,2022,6057,1010,2039,26644,1998,3048,1010,2823,2035,2012,102",1
"101,1045,1005,2310,2196,2464,2030,2657,2505,3243,2066,2023,2143,102,0",1
"101,14412,4502,3468,102,0,0,0,0,0,0,0,0,0,0",1
"101,10301,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,3147,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2505,8455,2130,1037,13727,3114,2000,4133,2083,2009,2035,102,0,0",0
"101,20014,2890,23267,1999,11131,2019,8432,2008,7821,4424,4767,102,0,0",1
"101,3257,3238,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,7570,4135,11329,24454,19164,7353,7300,2000,3689,3775,4371,2166,1005,102",1
"101,2062,5875,1011,1011,1998,102,0,0,0,0,0,0,0,0",1
"101,17796,2135,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1997,24842,3723,15650,1010,15594,20957,1998,23751,15398,2008,29483,9891,102",1
"101,1006,2998,1007,4748,14503,3085,2943,1010,2440,1011,22549,23191,2015,102",1
"101,3328,2041,1997,1996,2204,2611,2007,3816,6699,1011,1011,102,0,0",0
"101,2008,3084,2017,2514,15958,2204,102,0,0,0,0,0,0,0",1
"101,2205,14253,4496,2200,26162,102,0,0,0,0,0,0,0,0",0
"101,2008,2052,2031,2042,4569,14862,2065,1996,2472,2018,2207,1996,24955,102",0
"101,21920,19675,1005,6919,2135,24199,7815,3850,1010,1996,2488,2000,3579,102",1
"101,3364,2135,25953,4818,13905,2084,2005,2049,6192,1011,26397,5337,15463,102",1
"101,15703,1010,3082,1011,4375,102,0,0,0,0,0,0,0,0",0
"101,3288,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,2036,2763,1996,2087,2204,1011,18627,2664,18753,4024,1045,102",1
"101,1005,1055,2130,2062,9487,102,0,0,0,0,0,0,0,0",1
"101,1996,3513,1997,8432,4152,2149,2205,7144,2006,1996,2283,21191,2000,102",0
"101,27029,1010,10634,2061,2099,26531,102,0,0,0,0,0,0,0",0
"101,8335,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,4582,2012,1037,8744,3898,102,0,0,0,0,0,0,0,0",0
"101,2009,1005,1055,25757,2011,1037,28810,5896,102,0,0,0,0,0",0
"101,2053,4797,2008,1047,2527,16526,9096,2243,17210,1037,4121,3815,1997,102",1
"101,2053,3815,1997,9647,1010,2053,6492,1010,2053,5913,2466,1998,2053,102",0
"101,21226,5436,8198,7752,2023,1036,4942,1005,1011,3115,10874,1998,8011,102",0
"101,5745,2911,2003,3492,2455,15494,1010,2007,2049,2599,2368,3772,1010,102",0
"101,1010,5457,1010,1998,6135,4487,21748,11638,4383,102,0,0,0,0",0
"101,2003,2205,2411,2066,2559,2058,1996,25963,4253,1998,6081,14161,6799,102",0
"101,2018,2035,2049,8995,11305,20804,102,0,0,0,0,0,0,0",0
"101,2801,1006,1997,2690,1011,4793,7472,1007,2003,2025,8971,2092,1998,102",0
"101,14910,21884,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,1996,2143,1010,2096,2009,1005,1055,2025,3294,23277,25508,2098,1010,102",0
"101,7534,2498,2569,1998,1010,2127,1996,2345,2552,1010,2498,102,0,0",0
"101,2649,2004,1037,5745,2466,2908,6649,22091,2854,1012,102,0,0,0",0
"101,2515,1996,2492,2053,21191,102,0,0,0,0,0,0,0,0",0
"101,4382,1010,10617,1010,10652,102,0,0,0,0,0,0,0,0",1
"101,2053,1010,1045,2293,2009,1012,1012,1012,3109,1010,1045,14145,2080,102",1
"101,1005,1055,7358,2091,1996,22274,9663,1997,9841,21821,3723,2044,2019,102",0
"101,2191,1037,2307,2136,102,0,0,0,0,0,0,0,0,0",1
"101,12479,1010,4895,21678,2989,18224,7265,2863,2008,3138,2440,1010,27017,102",1
"101,4282,2129,2000,2191,2256,9647,102,0,0,0,0,0,0,0",1
"101,2062,5457,1010,2625,5875,102,0,0,0,0,0,0,0,0",0
"101,8277,1999,7609,2152,3689,102,0,0,0,0,0,0,0,0",0
"101,2002,1005,1055,2589,102,0,0,0,0,0,0,0,0,0",0
"101,14308,2014,2003,1037,2235,2021,10377,2075,4038,2008,3138,6614,2012,102",1
"101,1999,2433,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,9467,4841,1010,102,0,0,0,0,0,0,0,0,0,0",0
"101,1999,2049,2219,2126,102,0,0,0,0,0,0,0,0,0",1
"101,1010,8285,3579,6468,2041,2004,2115,5171,18015,2666,3850,1012,1012,102",0
"101,1996,5675,4840,2153,102,0,0,0,0,0,0,0,0,0",1
"101,2096,1996,2466,3632,7880,102,0,0,0,0,0,0,0,0",0
"101,2009,1005,1055,1037,2514,1011,2919,4566,2005,1037,2139,24128,2466,102",0
"101,4593,5327,2008,1996,4378,2097,2025,5060,1996,16124,13012,6528,7971,102",0
"101,1997,2049,4137,6017,2000,2202,2006,2151,2166,1997,2049,2219,102,0",0
"101,2097,3443,2438,3037,2000,2191,2039,2005,2019,4895,14876,7874,2098,102",1
"101,17453,25540,25725,2075,1010,15839,10654,8029,1010,3932,8231,4916,1998,102",1
"101,2725,2645,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,2074,2008,2009,1005,1055,2061,2025,1011,2012,1011,2035,102",0
"101,2003,1037,2062,17160,2298,2012,1996,2925,2084,1036,1036,6085,23195,102",1
"101,2042,2172,2488,102,0,0,0,0,0,0,0,0,0,0",0
"101,4427,8562,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1998,1036,12689,1005,102,0,0,0,0,0,0,0,0",1
"101,5024,3772,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2008,2038,10131,2098,1996,10238,2000,12636,2004,2019,19401,4367,3861,102",1
"101,14087,2151,2613,6315,7603,1010,2029,2003,10611,2005,1037,2143,2008,102",0
"101,1012,1012,1012,2008,1996,3430,2003,2061,2117,1011,3446,1012,102,0",0
"101,1996,2143,2038,1037,3053,5536,2553,1997,1996,10140,2015,1010,1998,102",0
"101,21910,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,1037,17115,1998,17075,1036,102,0,0,0,0,0,0,0,0",1
"101,1997,3494,1999,2023,3861,102,0,0,0,0,0,0,0,0",1
"101,1005,1055,2025,1037,12125,1997,2047,7780,1999,2009,1010,2074,2062,102",0
"101,6745,3947,2003,2025,1996,2472,2012,2010,2087,16619,102,0,0,0",0
"101,14583,1010,17213,1998,4028,102,0,0,0,0,0,0,0,0",0
"101,1997,1996,4602,3152,102,0,0,0,0,0,0,0,0,0",1
"101,2000,1996,5220,8476,1997,2436,4331,102,0,0,0,0,0,0",1
"101,1997,2129,5472,3917,2003,3974,2010,3543,102,0,0,0,0,0",0
"101,5355,9028,2213,1998,4248,2000,3413,102,0,0,0,0,0,0",0
"101,1037,17431,2522,21579,2878,1010,2119,17453,1998,23539,3973,1010,2083,102",1
"101,2052,2202,1037,3143,22822,2239,2000,12487,2039,1037,3898,6789,1997,102",0
"101,5382,1010,2172,2000,2256,20006,102,0,0,0,0,0,0,0",0
"101,14527,10520,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2070,2200,2204,21699,2774,1010,2844,3926,102,0,0,0,0,0",1
"101,1045,2031,1050,1005,1056,4191,2008,2524,1999,2086,999,102,0,0",1
"101,2440,19124,2018,2053,3466,1998,12005,17847,2094,2053,25353,8737,25457,102",0
"101,2323,2031,2042,1996,7209,10047,8528,4440,102,0,0,0,0,0",1
"101,2498,1999,1996,3185,3084,1037,13359,2553,2008,2028,2450,1005,1055,102",0
"101,1010,2066,3505,11758,1998,7644,1010,2725,2049,17283,7098,102,0,0",1
"101,1037,12312,1997,1996,11139,1998,12482,1997,28956,102,0,0,0,0",1
"101,4469,2685,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2022,1037,2978,23563,102,0,0,0,0,0,0,0,0,0",0
"101,3040,7699,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2139,24128,1010,102,0,0,0,0,0,0,0,0,0,0",0
"101,2097,2424,2477,2000,2066,102,0,0,0,0,0,0,0,0",1
"101,2005,2216,1997,2019,27427,5313,11461,1010,3621,3103,3676,8126,1998,102",1
"101,2053,2060,3800,102,0,0,0,0,0,0,0,0,0,0",0
"101,2008,2024,12369,3993,2438,2000,2022,13545,2135,4622,1999,1996,10866,102",1
"101,13531,1997,3451,1998,10056,13508,1012,102,0,0,0,0,0,0",1
"101,1010,8562,3238,1998,2104,1011,4427,102,0,0,0,0,0,0",0
"101,2005,1037,2621,1997,2204,4933,102,0,0,0,0,0,0,0",1
"101,10634,4355,2671,4349,102,0,0,0,0,0,0,0,0,0",0
"101,1037,19075,1997,7048,2515,1050,1005,1056,2074,7540,1011,1011,2009,102",0
"101,2469,1996,12127,2052,21090,1010,2021,1010,9826,1010,1045,2079,1050,102",0
"101,26316,1007,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2191,2149,3745,2037,12024,102,0,0,0,0,0,0,0,0",1
"101,2021,2009,1005,1055,2307,21014,6536,7712,102,0,0,0,0,0",1
"101,13352,2140,2316,102,0,0,0,0,0,0,0,0,0,0",1
"101,2938,2483,14213,1011,1011,2013,2049,22503,17974,1010,18988,12760,1010,102",1
"101,2035,22016,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2092,1011,2081,1998,17087,102,0,0,0,0,0,0,0,0",1
"101,23751,2839,6533,102,0,0,0,0,0,0,0,0,0,0",1
"101,2156,1037,2488,10874,2023,2095,102,0,0,0,0,0,0,0",0
"101,1996,5896,4150,22185,1998,4212,4237,2066,1037,10036,10168,3242,1012,102",0
"101,2004,3142,8872,18155,2050,1005,1055,4766,3653,6528,20771,2558,102,0",0
"101,11414,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,17203,3772,1010,9996,9188,7982,1998,14163,15952,16434,102,0,0,0",0
"101,2196,2215,2000,2156,2178,2482,5252,1010,7738,2030,3282,20450,2153,102",0
"101,1037,28900,7815,3850,102,0,0,0,0,0,0,0,0,0",1
"101,1037,5220,3424,1011,10469,8522,1006,2476,1011,4268,1027,14624,1007,102",1
"101,2003,7221,2389,1999,2049,4471,1998,1996,3601,1997,3430,2000,16636,102",0
"101,1037,4299,2100,1011,9378,2100,11463,7716,14672,4588,3185,102,0,0",0
"101,4086,2188,6041,2003,1050,1005,1056,2183,2000,2663,2151,2914,2982,102",1
"101,21526,1997,1037,2143,2082,2104,16307,102,0,0,0,0,0,0",0
"101,2065,2940,2003,1050,1005,1056,3243,2010,4245,1005,1055,2123,27996,102",0
"101,2488,3896,1010,2488,3772,1998,1037,26316,8856,24905,17988,102,0,0",1
"101,4895,6342,19279,2571,1998,102,0,0,0,0,0,0,0,0",0
"101,27885,3630,25171,6001,102,0,0,0,0,0,0,0,0,0",0
"101,2008,3849,22701,102,0,0,0,0,0,0,0,0,0,0",1
"101,5993,8231,19828,102,0,0,0,0,0,0,0,0,0,0",1
"101,2022,5845,2000,2019,8052,1998,3811,14036,7401,1997,2049,4165,102,0",1
"101,2007,2048,2986,1010,16371,6651,2094,2599,4616,102,0,0,0,0",1
"101,5478,1996,11752,1997,3105,2000,2131,2083,2023,6970,22311,3468,1010,102",0
"101,2204,23510,3022,1998,2012,2560,1037,2431,6474,2060,4390,1011,1999,102",0
"101,1037,2210,2205,2172,9932,1050,1005,1056,1011,2016,1011,10140,20220,102",0
"101,1005,1055,4593,2074,2054,1006,2019,20483,2078,1007,2038,2467,2734,102",1
"101,2019,19401,4367,3861,102,0,0,0,0,0,0,0,0,0",1
"101,2296,15121,2003,1997,1996,23036,3528,102,0,0,0,0,0,0",1
"101,6854,1010,1996,3325,1997,2941,3666,1996,3185,2003,2625,17075,2084,102",0
"101,2009,3084,1996,10021,8645,5443,1012,8645,2143,1996,7680,1997,2035,102",0
"101,2514,2505,2172,2096,3666,2023,3185,1010,102,0,0,0,0,0",0
"101,2008,2027,1005,2310,2525,2464,2023,6635,2168,3185,1037,3634,2335,102",0
"101,21864,15952,3494,1010,5976,8146,1010,1998,102,0,0,0,0,0",1
"101,16434,2000,1996,5151,6050,102,0,0,0,0,0,0,0,0",1
"101,1037,6659,3185,1010,2074,1037,24646,7096,11787,2135,5793,2028,1011,102",0
"101,1037,3451,3748,11522,3325,1024,11333,17413,1010,2367,1010,5866,1010,102",1
"101,3404,11680,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,14815,1011,14535,19660,2007,2037,8562,102,0,0,0,0,0",1
"101,5041,21295,1997,2691,3168,12636,2007,4895,5714,5051,6776,3085,15563,102",1
"101,7511,1010,2021,2092,1011,19275,2143,102,0,0,0,0,0,0",1
"101,18856,20624,2015,2000,4904,2003,1037,3045,4038,2008,4654,17847,2015,102",1
"101,1010,7883,1037,2210,2205,2172,9932,1050,1005,1056,1011,2016,1011,102",0
"101,21014,8331,3012,1998,3168,102,0,0,0,0,0,0,0,0",1
"101,2003,12369,3993,2055,7618,2121,1005,1055,4281,1998,2381,1012,102,0",1
"101,2215,2000,2156,2009,3807,102,0,0,0,0,0,0,0,0",1
"101,9020,2000,5441,2119,1037,2504,1997,12138,20014,27611,1998,2529,1011,102",1
"101,1037,2200,2204,2143,7719,1999,1996,2173,2073,1037,17743,2323,2022,102",1
"101,1037,7132,1998,25540,25725,2075,2839,102,0,0,0,0,0,0",1
"101,2127,2009,3632,2125,1996,15168,1999,2049,2345,2184,2030,2321,2781,102",0
"101,1005,1055,1037,22478,1011,6071,1997,1037,2143,2008,2515,1050,1005,102",0
"101,4269,2006,1037,2152,3602,102,0,0,0,0,0,0,0,0",1
"101,3442,1011,5008,2155,2143,102,0,0,0,0,0,0,0,0",1
"101,9466,2682,3733,1010,26881,18911,12326,2015,2012,28980,17482,3494,102,0",1
"101,3435,1011,3048,1998,102,0,0,0,0,0,0,0,0,0",1
"101,1005,2222,19817,15979,2041,1997,1996,4258,3110,2004,2295,2017,8469,102",0
"101,2130,1999,3408,1997,1996,2659,1011,3694,8808,4781,2006,2029,2009,102",0
"101,7143,2005,3086,2009,3053,7807,2049,2210,3300,2667,2000,4685,14036,102",0
"101,2003,9530,18886,7178,1010,4895,18938,21967,1010,1998,8317,2135,4895,102",0
"101,4268,1011,1998,1011,2155,1011,8048,5830,3149,102,0,0,0,0",1
"101,19625,2937,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2048,2190,3152,102,0,0,0,0,0,0,0,0,0,0",1
"101,1997,3425,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,29119,2032,2023,2095,1005,1055,10958,13793,2063,102,0,0,0,0",0
"101,5683,2066,1037,26710,2152,2008,3138,2205,2146,2000,6073,102,0,0",0
"101,1037,8348,1997,2537,2640,102,0,0,0,0,0,0,0,0",1
"101,2043,2009,1005,1055,2023,4138,1998,11320,11020,6313,1010,2040,14977,102",1
"101,2003,1999,1037,2465,2011,2993,102,0,0,0,0,0,0,0",1
"101,2008,3772,9099,8873,27390,2229,14631,102,0,0,0,0,0,0",1
"101,2004,2065,1996,2472,2003,2667,2000,4241,5051,1996,13972,2046,2635,102",0
"101,3233,7245,4509,2000,3071,2842,102,0,0,0,0,0,0,0",0
"101,1006,2040,2003,2467,1037,6569,2000,3422,1010,2130,2043,2014,3430,102",1
"101,2003,8990,4895,18866,3085,102,0,0,0,0,0,0,0,0",0
"101,2025,1996,2307,2137,4038,1010,2021,2065,2017,4669,1996,3025,5691,102",1
"101,2048,2402,2308,3005,3268,2020,2004,19118,13181,17926,1010,10514,4246,102",0
"101,2152,18213,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2024,13284,1010,2007,1996,2048,5260,12771,7436,1011,15977,4616,102,0",1
"101,2070,13352,2140,4616,102,0,0,0,0,0,0,0,0,0",1
"101,1037,19960,3695,16748,3185,102,0,0,0,0,0,0,0,0",0
"101,2003,5391,2000,9120,102,0,0,0,0,0,0,0,0,0",1
"101,2074,2054,2023,2358,7389,28078,23693,3185,2003,4011,2000,2022,102,0",1
"101,21014,4623,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,12785,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1006,1996,2143,1005,1055,1007,5510,2005,1036,1036,5213,8562,1005,102",0
"101,21688,4616,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2673,4025,2969,1011,24447,13805,1998,3140,102,0,0,0,0,0",0
"101,2358,29046,2000,27571,3240,2791,102,0,0,0,0,0,0,0",0
"101,14308,2033,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2081,2033,4895,18447,4765,19301,2135,3297,102,0,0,0,0,0",1
"101,10271,1012,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2396,7699,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1006,16596,1011,10882,1007,2128,14949,2232,102,0,0,0,0,0",0
"101,1997,2010,6259,7691,102,0,0,0,0,0,0,0,0,0",1
"101,2003,1037,3376,1010,14750,12039,2000,2009,2035,1012,102,0,0,0",1
"101,2129,2200,2919,102,0,0,0,0,0,0,0,0,0,0",0
"101,13769,2302,2412,2108,2969,1011,2590,102,0,0,0,0,0,0",1
"101,2007,1037,2502,4254,102,0,0,0,0,0,0,0,0,0",1
"101,5365,2038,19275,1037,5024,5675,2005,3144,6579,5691,1010,1998,3256,102",1
"101,2296,2978,2004,17727,11124,3560,102,0,0,0,0,0,0,0",0
"101,2074,14395,1036,7910,23644,1010,1005,102,0,0,0,0,0,0",0
"101,2009,9326,18263,1012,1012,1012,2043,2009,15537,2017,2129,2566,10196,102",1
"101,2042,2583,2000,3745,2010,2466,2061,17075,2135,2007,2149,2003,1037,102",1
"101,2066,2383,2019,2214,2767,2005,4596,1005,102,0,0,0,0,0",1
"101,2014,4519,2007,1037,3048,4950,102,0,0,0,0,0,0,0",1
"101,4152,6211,1998,6211,2000,3305,2014,9804,102,0,0,0,0,0",0
"101,3494,2061,4895,6508,8737,8988,16530,102,0,0,0,0,0,0",0
"101,29556,2196,3138,2907,1012,102,0,0,0,0,0,0,0,0",1
"101,7812,6553,4845,102,0,0,0,0,0,0,0,0,0,0",1
"101,2732,1013,3135,16183,2863,10974,5937,1998,2472,7628,28117,5302,2099,102",1
"101,2028,1997,8101,1005,1055,2488,2124,19817,18655,3111,102,0,0,0",1
"101,2010,3697,1010,10866,2147,102,0,0,0,0,0,0,0,0",0
"101,1037,5236,1010,13819,5469,2143,2008,29200,6034,102,0,0,0,0",0
"101,2007,2049,19401,3772,1010,1999,15338,3512,9000,1010,2033,6491,11124,102",1
"101,2003,2941,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,17824,9567,2013,5691,1010,2547,1998,1996,4258,102,0,0,0,0",1
"101,9901,9212,5691,2024,1037,5905,5165,1011,102,0,0,0,0,0",1
"101,2019,14036,4666,1997,2558,3689,1998,4257,1011,2041,2521,3401,2008,102",1
"101,8324,19383,4942,18209,2015,1998,9951,17079,2015,102,0,0,0,0",0
"101,2003,1037,4038,1010,2119,7132,1998,12344,102,0,0,0,0,0",1
"101,2009,1005,1055,4276,2635,1996,4268,2000,1012,102,0,0,0,0",1
"101,2179,2009,4030,1010,21425,1998,2025,2200,19142,102,0,0,0,0",0
"101,11841,1998,9345,12742,102,0,0,0,0,0,0,0,0,0",0
"101,3348,1999,1996,5691,2298,2066,10036,1044,27268,22420,2015,102,0,0",0
"101,7564,2000,5959,102,0,0,0,0,0,0,0,0,0,0",1
"101,2006,1996,4065,1997,2049,5889,102,0,0,0,0,0,0,0",1
"101,2000,2655,2023,2143,1037,15116,1997,5317,102,0,0,0,0,0",0
"101,10478,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,26476,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2018,2023,2172,9647,1998,9113,102,0,0,0,0,0,0,0",1
"101,1005,1055,27150,2044,1996,6887,10698,2791,1997,2931,1011,19882,4620,102",1
"101,1037,2621,4024,6001,2064,2156,2302,3110,10339,102,0,0,0,0",1
"101,6235,2004,1037,3459,9250,102,0,0,0,0,0,0,0,0",0
"101,2029,2200,3432,4520,2041,2000,20432,1998,4515,2039,12771,1999,2204,102",1
"101,2028,3178,6302,2089,4025,15640,1999,2049,2236,6447,1010,2021,2009,102",0
"101,2190,2569,3896,102,0,0,0,0,0,0,0,0,0,0",1
"101,2009,14101,2015,2247,2007,1038,1011,3185,29230,2096,5815,1996,4138,102",1
"101,3849,10462,2205,7263,2000,2022,2170,2151,2785,1997,17743,1012,102,0",0
"101,1010,2054,1037,16959,4536,102,0,0,0,0,0,0,0,0",1
"101,4687,2065,5623,16424,6256,2061,2172,2008,2002,10220,2000,16157,2010,102",0
"101,19421,2210,7984,11071,1010,102,0,0,0,0,0,0,0,0",0
"101,1045,1005,1049,2025,2469,2029,2431,1997,5202,14151,2003,4788,1024,102",0
"101,1996,2190,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,4515,2039,2004,6945,6313,2004,1996,24691,1997,22530,2015,2992,2006,102",0
"101,2003,1037,6171,16010,3325,1012,102,0,0,0,0,0,0,0",0
"101,3622,1011,2000,1011,2678,102,0,0,0,0,0,0,0,0",0
"101,2009,1005,1055,8966,2007,6172,1998,1037,4276,19927,4483,4471,1010,102",1
"101,4949,23539,3973,1998,24828,3973,1010,1998,102,0,0,0,0,0",1
"101,8861,1040,1012,3389,102,0,0,0,0,0,0,0,0,0",1
"101,14855,2290,18902,102,0,0,0,0,0,0,0,0,0,0",0
"101,3056,15873,2791,102,0,0,0,0,0,0,0,0,0,0",1
"101,2064,4089,15485,2049,2126,2046,2115,2540,1012,102,0,0,0,0",1
"101,1005,1005,2003,2019,3364,1005,1055,3185,2034,1998,16097,1012,102,0",1
"101,2053,2613,3168,1997,23873,102,0,0,0,0,0,0,0,0",0
"101,1037,2978,2205,9461,2000,3531,102,0,0,0,0,0,0,0",0
"101,2009,1005,1055,2036,3492,6057,102,0,0,0,0,0,0,0",1
"101,2333,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1999,3945,1997,3800,2030,2130,1037,5436,102,0,0,0,0,0",0
"101,2926,4857,7121,2058,1996,3053,3770,1011,3371,2770,2051,102,0,0",0
"101,1005,1055,2785,1997,6517,102,0,0,0,0,0,0,0,0",0
"101,7300,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,6752,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2009,2003,4276,6575,2041,1012,102,0,0,0,0,0,0,0",1
"101,3213,1013,2472,1049,1012,2305,11004,8067,5802,1005,1055,3754,2000,102",1
"101,2053,2613,3168,102,0,0,0,0,0,0,0,0,0,0",0
"101,4468,1996,17276,1997,23069,14556,1011,17312,2015,102,0,0,0,0",0
"101,1996,2143,2003,4257,1012,102,0,0,0,0,0,0,0,0",0
"101,2776,8480,2012,2049,2540,1010,2004,3722,2969,1011,9185,13804,1012,102",1
"101,3640,1037,17087,2135,4895,21678,2989,4536,2046,1996,2601,3182,1997,102",1
"101,17453,1998,23539,3973,102,0,0,0,0,0,0,0,0,0",1
"101,4895,22059,14706,102,0,0,0,0,0,0,0,0,0,0",0
"101,2035,2205,21425,1998,2521,2205,18856,17322,2094,102,0,0,0,0",0
"101,4469,1011,4318,102,0,0,0,0,0,0,0,0,0,0",0
"101,2000,19976,2012,2560,2093,10634,14811,2046,2028,2204,2028,102,0,0",0
"101,2064,2025,2393,2021,2293,5988,11498,10521,2080,1010,3251,1996,2434,102",1
"101,23624,14289,26255,28618,6494,2361,1010,1037,2558,1011,3538,3185,1011,102",0
"101,2062,4248,1011,15966,3064,2084,2151,2394,5507,102,0,0,0,0",1
"101,1996,2087,2112,1037,11809,3185,1010,102,0,0,0,0,0,0",0
"101,2038,1037,1038,4135,4383,5436,2008,14082,1996,2770,2051,2055,2184,102",0
"101,1045,11302,2008,2053,7968,2273,2097,2022,2206,2044,2009,102,0,0",0
"101,9882,8680,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2348,2070,7193,2097,2025,2022,2583,2000,4308,2061,2172,4416,1011,102",0
"101,10439,8095,2075,1010,9467,10895,23624,14289,26255,1998,9530,18886,7178,102",0
"101,2003,4276,2115,2051,1010,2926,2065,2017,2031,9155,13433,8737,8780,102",1
"101,5667,1010,9278,1996,6373,2544,1012,102,0,0,0,0,0,0",0
"101,2069,4895,16846,2483,7011,16761,6588,102,0,0,0,0,0,0",0
"101,1996,14308,21354,2003,4450,2098,1010,1998,1996,7046,2275,11198,2015,102",0
"101,4487,6491,6633,5677,102,0,0,0,0,0,0,0,0,0",0
"101,2049,2219,4598,102,0,0,0,0,0,0,0,0,0,0",1
"101,11516,2100,1010,102,0,0,0,0,0,0,0,0,0,0",1
"101,3310,2125,2004,15703,2738,2084,11951,102,0,0,0,0,0,0",0
"101,2003,3599,2129,8991,17389,2140,1998,4895,26210,18098,9355,1996,7781,102",1
"101,2919,1010,2919,3185,102,0,0,0,0,0,0,0,0,0",0
"101,5574,2000,4004,8754,5988,4599,102,0,0,0,0,0,0,0",1
"101,3733,2143,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2004,11471,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2031,1037,2553,1997,16137,11663,2964,1998,2019,3178,1998,1037,2431,102",0
"101,2044,3666,2023,3617,1011,3896,1011,3082,1010,4011,2155,1011,5379,102",0
"101,4136,3441,2008,2147,1011,1011,2003,11951,1010,2003,3048,102,0,0",1
"101,2003,1037,22126,2517,1010,21688,2135,6051,2125,19442,10874,1012,102,0",1
"101,1996,21790,3428,2031,2579,2019,2235,14704,1997,2381,1998,2441,2009,102",1
"101,10634,14811,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,1996,5889,4060,2039,1996,19840,102,0,0,0,0,0,0,0",1
"101,28575,1998,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2021,1996,3291,2007,19181,4305,3995,1010,2005,2035,2049,4621,5312,102",0
